mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__n_estimators,param_rf__min_samples_split,param_rf__min_samples_leaf,param_rf__max_features,param_rf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.0445146560668945,0.009760914030404789,0.07033114433288574,0.004786337178108374,400,5,4,0.5,20,"{'rf__n_estimators': 400, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 20}",0.6144553695337645,0.5348782000177165,0.5872979732397924,0.5463767703467585,0.5584641245018603,0.5682944875279784,0.028933130253676043,22,0.693197937700038,0.7193034038598655,0.7109055438965886,0.7100518304578395,0.7042621125710266,0.7075441656970717,0.00863079438507192
1.077950668334961,0.11560550410780247,0.16450824737548828,0.06653386539998146,600,2,4,sqrt,20,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 'sqrt', 'rf__max_depth': 20}",0.5895963622405292,0.5554102813948681,0.5629925041534888,0.5952414834210279,0.5011733431544753,0.5608827948728778,0.03348016227933603,25,0.6256634377711718,0.6398078470230683,0.6280782559108654,0.6253590153829105,0.6179538078583358,0.6273724727892703,0.007082693310469722
2.5065948963165283,0.18156301556109788,0.17515969276428223,0.10286466345234055,800,10,4,0.5,40,"{'rf__n_estimators': 800, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 40}",0.6113107154457141,0.5380228541057667,0.5841827084422846,0.543071174373004,0.5460602111545508,0.5645295327042641,0.02856188847531607,24,0.6908587564134883,0.7165688679896736,0.7064960532664731,0.7086127676079262,0.7018044133555997,0.7048681717266321,0.00847618572748536
1.3695588111877441,0.16862407135248436,0.13174519538879395,0.06084665275210901,400,2,1,sqrt,40,"{'rf__n_estimators': 400, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 1, 'rf__max_features': 'sqrt', 'rf__max_depth': 40}",0.6286727492839638,0.6178504148581215,0.60297687446562,0.5908526006591032,0.5847805352522334,0.6050266349038085,0.016362135394388955,9,0.9669874762783089,0.9640158274949479,0.9667417457975772,0.9705985321244947,0.9702056485070002,0.9677098460404657,0.0024363229019245844
1.9937566280364991,0.14709391027930854,0.20810017585754395,0.05934577695782009,600,2,2,0.5,20,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 2, 'rf__max_features': 0.5, 'rf__max_depth': 20}",0.6199935040009449,0.5851076268934361,0.5792536646163077,0.561001438453064,0.5380356771866206,0.5766783822300747,0.027176862358454505,18,0.8078457751054735,0.805253007798103,0.8183256799717414,0.8135687752081875,0.8137846467319952,0.8117555769631002,0.004650613332855376
2.921318769454956,0.06585882634149594,0.2504063606262207,0.05802171499268606,1000,5,1,log2,,"{'rf__n_estimators': 1000, 'rf__min_samples_split': 5, 'rf__min_samples_leaf': 1, 'rf__max_features': 'log2', 'rf__max_depth': None}",0.6370165647975906,0.6070723713349278,0.6249592359240904,0.603064628403578,0.5812864751543997,0.6106798551229173,0.019144186562996827,6,0.9546981219825302,0.9502478037936402,0.952525470802945,0.9591950002655012,0.9556695129764418,0.9544671819642117,0.003014119885642317
3.917526912689209,0.08530279128601381,0.23346414566040039,0.055641203462358874,1000,10,1,0.5,40,"{'rf__n_estimators': 1000, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 1, 'rf__max_features': 0.5, 'rf__max_depth': 40}",0.6479121268491452,0.6259438391354416,0.6714391764411509,0.647964998037395,0.5768811264094282,0.6340282533745121,0.03199288618773957,1,0.9336034756593196,0.9422496940411444,0.9388854027422813,0.9485247597213853,0.9440978458371406,0.9414722356002543,0.00501688059386779
1.875020933151245,0.19860355450036507,0.15848641395568847,0.026347735120780945,600,2,4,0.5,10,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 10}",0.5972262084034606,0.5372238462219859,0.587488304416039,0.5695728636363097,0.5531592913668385,0.5689341028089268,0.021906595812619015,21,0.6874145457540566,0.7072503305021219,0.6969816434757113,0.7032934158003245,0.7013081471678694,0.6992496165400167,0.00677958534183323
1.7822601318359375,0.17397595477320976,0.11310296058654785,0.02983603765600423,600,2,4,0.5,40,"{'rf__n_estimators': 600, 'rf__min_samples_split': 2, 'rf__min_samples_leaf': 4, 'rf__max_features': 0.5, 'rf__max_depth': 40}",0.6144553695337645,0.5380228541057667,0.5872979732397924,0.5600806150365186,0.5538344948722308,0.5707382613576146,0.027037123452979043,19,0.6943202721557058,0.71695598601949,0.7113556031149066,0.7138575943741444,0.7072817216498094,0.7087542354628112,0.007881468032207949
1.2838606357574462,0.07391526825070605,0.11767702102661133,0.07161528476167947,600,10,2,log2,30,"{'rf__n_estimators': 600, 'rf__min_samples_split': 10, 'rf__min_samples_leaf': 2, 'rf__max_features': 'log2', 'rf__max_depth': 30}",0.611314258717926,0.5837157114595328,0.6070289718440304,0.6229859581840627,0.5273410202655485,0.59047718409422,0.03404954755823801,14,0.6982793922255252,0.7225330481322573,0.7005093006235815,0.69590606335552,0.7021457604688534,0.7038747129611475,0.00956300934802091
